time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance,position_covariance_type
2022/03/21/14:41:01.817230,31809,1647841261,699968062,gps,2,1,37.3651858,126.7243701,33.413,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:01.916118,31810,1647841261,799968038,gps,2,1,37.3651809,126.7243654,33.417,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.016885,31811,1647841261,899968014,gps,2,1,37.3651759,126.7243608,33.419,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.121591,31812,1647841261,999967991,gps,2,1,37.3651709,126.7243561,33.421,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.215975,31813,1647841262,99967966,gps,2,1,37.365166,126.7243515,33.422,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.316015,31814,1647841262,199967942,gps,2,1,37.365161,126.7243468,33.424,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.418996,31815,1647841262,299967918,gps,2,1,37.365156,126.7243422,33.425,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.521557,31816,1647841262,399967894,gps,2,1,37.3651511,126.7243376,33.426,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.623327,31817,1647841262,499967870,gps,2,1,37.3651462,126.7243329,33.428,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.717284,31818,1647841262,599967847,gps,2,1,37.3651413,126.7243283,33.423,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.816566,31819,1647841262,699967823,gps,2,1,37.3651363,126.7243237,33.422,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:02.917851,31820,1647841262,799967799,gps,2,1,37.3651314,126.724319,33.424,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.122177,31821,1647841262,999967752,gps,2,1,37.3651216,126.7243098,33.428,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.216027,31822,1647841263,99967727,gps,2,1,37.3651167,126.7243051,33.432,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.318095,31823,1647841263,199967703,gps,2,1,37.3651118,126.7243005,33.436,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.416579,31824,1647841263,299967679,gps,2,1,37.3651069,126.7242959,33.437,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.520664,31825,1647841263,399967655,gps,2,1,37.365102,126.7242912,33.44,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.623703,31826,1647841263,499967631,gps,2,1,37.365097,126.7242866,33.444,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.716046,31827,1647841263,599967607,gps,2,1,37.3650921,126.7242819,33.442,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.818005,31828,1647841263,699967583,gps,2,1,37.3650871,126.7242772,33.442,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:03.917768,31829,1647841263,799967560,gps,2,1,37.3650822,126.7242725,33.444,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.016495,31830,1647841263,899967536,gps,2,1,37.3650772,126.7242678,33.446,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.117426,31831,1647841263,999967513,gps,2,1,37.3650722,126.724263,33.451,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.218575,31832,1647841264,99967488,gps,2,1,37.3650671,126.7242583,33.453,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.317223,31833,1647841264,199967464,gps,2,1,37.3650621,126.7242535,33.459,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.418122,31834,1647841264,299967440,gps,2,1,37.3650571,126.7242487,33.46,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.519829,31835,1647841264,399967416,gps,2,1,37.365052,126.7242439,33.463,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.622960,31836,1647841264,499967392,gps,2,1,37.3650469,126.7242391,33.471,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.717951,31837,1647841264,599967368,gps,2,1,37.3650418,126.7242343,33.477,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.817160,31838,1647841264,699967344,gps,2,1,37.3650367,126.7242294,33.483,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:04.916095,31839,1647841264,799967321,gps,2,1,37.3650315,126.7242245,33.489,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.011635,31840,1647841264,899967297,gps,2,1,37.3650264,126.7242196,33.495,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.120976,31841,1647841264,999967274,gps,2,1,37.3650212,126.7242148,33.503,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.220348,31842,1647841265,99967249,gps,2,1,37.365016,126.7242099,33.505,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.320287,31843,1647841265,199967225,gps,2,1,37.3650108,126.7242049,33.509,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.419343,31844,1647841265,299967201,gps,2,1,37.3650056,126.7242,33.516,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.516258,31845,1647841265,399967177,gps,2,1,37.3650004,126.7241951,33.52,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.623888,31846,1647841265,499967153,gps,2,1,37.3649951,126.7241901,33.523,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.717300,31847,1647841265,599967129,gps,2,1,37.3649899,126.7241851,33.525,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.816770,31848,1647841265,699967106,gps,2,1,37.3649846,126.7241801,33.529,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:05.912959,31849,1647841265,799967082,gps,2,1,37.3649794,126.7241751,33.531,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.016503,31850,1647841265,899967058,gps,2,1,37.364974,126.7241701,33.536,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.122114,31851,1647841265,999967035,gps,2,1,37.3649688,126.7241651,33.537,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.218117,31852,1647841266,99967010,gps,2,1,37.3649634,126.72416,33.536,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.319155,31853,1647841266,199966986,gps,2,1,37.3649581,126.724155,33.538,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.415910,31854,1647841266,299966962,gps,2,1,37.3649528,126.7241499,33.538,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.516941,31855,1647841266,399966938,gps,2,1,37.3649474,126.7241448,33.54,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.624207,31856,1647841266,499966914,gps,2,1,37.3649421,126.7241397,33.539,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.716122,31857,1647841266,599966890,gps,2,1,37.3649367,126.7241346,33.54,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.813037,31858,1647841266,699966867,gps,2,1,37.3649313,126.7241295,33.543,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:06.916973,31859,1647841266,799966843,gps,2,1,37.3649259,126.7241244,33.547,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.016078,31860,1647841266,899966819,gps,2,1,37.3649205,126.7241193,33.551,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.122919,31861,1647841266,999966796,gps,2,1,37.3649152,126.7241142,33.552,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.218641,31862,1647841267,99966771,gps,2,1,37.3649098,126.7241091,33.558,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.324254,31863,1647841267,199966747,gps,2,1,37.3649044,126.724104,33.562,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.417800,31864,1647841267,299966723,gps,2,1,37.364899,126.7240989,33.558,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.516754,31865,1647841267,399966699,gps,2,1,37.3648937,126.7240938,33.559,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.615802,31866,1647841267,499966675,gps,2,1,37.3648883,126.7240887,33.56,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.711293,31867,1647841267,599966651,gps,2,1,37.364883,126.7240837,33.563,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.817022,31868,1647841267,699966627,gps,2,1,37.3648777,126.7240787,33.564,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:07.915024,31869,1647841267,799966603,gps,2,1,37.3648725,126.7240737,33.566,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.016463,31870,1647841267,899966579,gps,2,1,37.3648673,126.7240688,33.569,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.121188,31871,1647841267,999966556,gps,2,1,37.3648621,126.7240639,33.566,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.217031,31872,1647841268,99966531,gps,2,1,37.364857,126.7240591,33.568,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.318765,31873,1647841268,199966508,gps,2,1,37.364852,126.7240542,33.569,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.418932,31874,1647841268,299966484,gps,2,1,37.3648469,126.7240495,33.57,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.519393,31875,1647841268,399966460,gps,2,1,37.3648419,126.7240447,33.571,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.618139,31876,1647841268,499966436,gps,2,1,37.364837,126.72404,33.572,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.717826,31877,1647841268,599966412,gps,2,1,37.364832,126.7240354,33.575,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.816693,31878,1647841268,699966388,gps,2,1,37.3648272,126.7240308,33.575,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:08.917182,31879,1647841268,799966364,gps,2,1,37.3648223,126.7240262,33.574,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.016774,31880,1647841268,899966340,gps,2,1,37.3648175,126.7240216,33.575,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.119127,31881,1647841268,999966317,gps,2,1,37.3648128,126.7240171,33.576,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.221101,31882,1647841269,99966292,gps,2,1,37.3648081,126.7240126,33.577,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.316640,31883,1647841269,199966268,gps,2,1,37.3648034,126.7240082,33.577,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.417213,31884,1647841269,299966244,gps,2,1,37.3647988,126.7240038,33.58,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.511191,31885,1647841269,399966220,gps,2,1,37.3647942,126.7239994,33.581,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.622116,31886,1647841269,499966196,gps,2,1,37.3647896,126.7239951,33.582,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.715125,31887,1647841269,599966173,gps,2,1,37.3647851,126.7239908,33.582,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.816984,31888,1647841269,699966149,gps,2,1,37.3647806,126.7239865,33.587,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:09.915209,31889,1647841269,799966125,gps,2,1,37.3647762,126.7239824,33.588,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.014240,31890,1647841269,899966101,gps,2,1,37.3647718,126.7239782,33.59,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.120430,31891,1647841269,999966078,gps,2,1,37.3647675,126.723974,33.59,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.230167,31892,1647841270,99966053,gps,2,1,37.3647631,126.7239699,33.598,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.323429,31893,1647841270,199966029,gps,2,1,37.3647588,126.7239658,33.597,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.412179,31894,1647841270,299966005,gps,2,1,37.3647546,126.7239618,33.591,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.515439,31895,1647841270,399965981,gps,2,1,37.3647503,126.7239579,33.597,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.615063,31896,1647841270,499965957,gps,2,1,37.3647462,126.723954,33.602,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.716544,31897,1647841270,599965933,gps,2,1,37.3647421,126.7239502,33.599,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.816328,31898,1647841270,699965909,gps,2,1,37.3647379,126.7239464,33.599,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:10.914403,31899,1647841270,799965885,gps,2,1,37.3647338,126.7239427,33.603,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.015491,31900,1647841270,899965861,gps,2,1,37.3647297,126.7239391,33.608,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.121165,31901,1647841270,999965839,gps,2,1,37.3647255,126.7239356,33.614,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.216502,31902,1647841271,99965814,gps,2,1,37.3647214,126.7239321,33.617,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.320771,31903,1647841271,199965790,gps,2,1,37.3647173,126.7239288,33.623,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.416793,31904,1647841271,299965766,gps,2,1,37.3647131,126.7239256,33.626,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.514945,31905,1647841271,399965742,gps,2,1,37.3647089,126.7239225,33.633,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.616453,31906,1647841271,499965718,gps,2,1,37.3647048,126.7239196,33.639,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.716451,31907,1647841271,599965694,gps,2,1,37.3647006,126.7239168,33.645,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.815142,31908,1647841271,699965670,gps,2,1,37.3646963,126.7239142,33.651,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:11.915432,31909,1647841271,799965646,gps,2,1,37.3646921,126.7239117,33.657,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.014944,31910,1647841271,899965622,gps,2,1,37.3646878,126.7239094,33.663,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.119508,31911,1647841271,999965599,gps,2,1,37.3646835,126.7239073,33.673,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.219028,31912,1647841272,99965574,gps,2,1,37.3646792,126.7239053,33.674,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.317406,31913,1647841272,199965550,gps,2,1,37.3646749,126.7239037,33.677,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.420167,31914,1647841272,299965526,gps,2,1,37.3646705,126.7239022,33.686,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.517282,31915,1647841272,399965502,gps,2,1,37.3646661,126.7239009,33.694,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.622351,31916,1647841272,499965479,gps,2,1,37.3646618,126.7238999,33.697,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.715316,31917,1647841272,599965455,gps,2,1,37.3646574,126.723899,33.707,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.817265,31918,1647841272,699965431,gps,2,1,37.3646531,126.7238983,33.711,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:12.916765,31919,1647841272,799965407,gps,2,1,37.3646488,126.7238978,33.714,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.014221,31920,1647841272,899965383,gps,2,1,37.3646445,126.7238975,33.715,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.114365,31921,1647841272,999965360,gps,2,1,37.3646401,126.7238974,33.717,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.218184,31922,1647841273,99965335,gps,2,1,37.3646359,126.7238975,33.719,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.318037,31923,1647841273,199965311,gps,2,1,37.3646316,126.7238977,33.727,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.416093,31924,1647841273,299965287,gps,2,1,37.3646274,126.7238982,33.726,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.515247,31925,1647841273,399965263,gps,2,1,37.3646231,126.7238989,33.724,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.615217,31926,1647841273,499965239,gps,2,1,37.364619,126.7238998,33.725,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.716470,31927,1647841273,599965215,gps,2,1,37.3646148,126.7239009,33.728,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.816147,31928,1647841273,699965191,gps,2,1,37.3646107,126.7239022,33.731,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:13.915063,31929,1647841273,799965167,gps,2,1,37.3646067,126.7239037,33.731,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:14.011333,31930,1647841273,899965143,gps,2,1,37.3646027,126.7239053,33.729,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:14.119380,31931,1647841273,999965120,gps,2,1,37.3645988,126.7239072,33.728,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
